Category,ID,Gender
train,566,0
train,567,1
train,568,0
train,569,0
train,570,0
train,571,0
train,572,1
train,573,1
train,574,1
train,575,0
train,576,0
train,577,0
train,578,0
train,579,1
train,580,1
train,581,0
train,582,1
train,583,0
train,584,1
train,585,0
train,586,0
train,587,0
train,588,0
train,589,0
train,590,0
train,591,0
train,592,0
train,593,0
train,594,0
train,595,0
train,596,0
train,597,0
train,598,0
train,599,1
train,600,1
train,601,1
train,602,0
train,603,0
train,604,0
train,605,1
train,606,1
train,607,0
train,608,0
train,609,1
train,610,0
train,611,1
train,612,0
train,613,1
train,614,1
train,615,1
train,616,0
train,617,1
train,618,0
train,619,0
train,620,0
train,621,0
train,622,0
train,623,0
train,624,0
train,625,0
train,626,1
train,627,0
train,628,1
train,629,0
train,630,1
train,631,0
train,632,0
